source_id,source_class,ra_deg,dec_deg,distance_optional,proper_motion_ra_optional,proper_motion_dec_optional,radial_velocity_optional,metadata_json_optional
1312665361415345920,star,250.319197898252,31.604583878359986,,,,,"{""phot_g_mean_mag"": 2.7169063}"
6309703507861332736,star,222.7191482591402,-16.042081011481653,,,,,"{""phot_g_mean_mag"": 2.7223556}"
1381119031215320576,star,247.16079375745315,41.881650687920455,117.83248942984396,28.560299773638302,-6.402429210261193,,"{""phot_g_mean_mag"": 2.7236698}"
4049975081571729920,star,271.45176593069976,-30.424938157908525,30.988863996731677,-48.83893212325556,-204.8603974676837,,"{""phot_g_mean_mag"": 2.7243106}"
1887953690728237568,star,340.7506395031158,30.221130397877182,60.1292703307428,19.957041650494183,-18.971073148866992,,"{""phot_g_mean_mag"": 2.7250793}"
2680356911816018048,star,331.44606406642515,-0.3198973999999683,202.21852627254484,18.590442703968645,-10.450029478158005,,"{""phot_g_mean_mag"": 2.727835}"
5239828735016184448,star,160.7389810431919,-64.39440583205966,130.93967725676004,-16.540817133170155,10.00229546039697,,"{""phot_g_mean_mag"": 2.7347076}"
3557567320183657472,star,162.40663105834716,-16.19275976302023,42.027365914543665,92.91161788227744,199.64220188539963,,"{""phot_g_mean_mag"": 2.7356641}"
3017190546641718144,star,83.85826322361507,-5.909896048091421,500.7847726657635,-2.81577187123059,-1.69303154943788,,"{""phot_g_mean_mag"": 2.7408419}"
5698015743046182272,star,121.8856299797689,-24.304115553778075,19.45529596086556,-82.88573139167518,46.92999524626171,,"{""phot_g_mean_mag"": 2.7505891}"
4935615308047192576,star,22.091261274313453,-43.31915413670581,74.84376296415151,-17.71983638719699,-206.864433716605,,"{""phot_g_mean_mag"": 2.7603414}"
5610441600394646016,star,105.42975475577698,-27.934808608833123,398.6393993699938,-5.714240728055614,4.889613109119441,,"{""phot_g_mean_mag"": 2.7605493}"
1312665361414730624,star,250.3191579674057,31.60451924023113,,,,,"{""phot_g_mean_mag"": 2.7632272}"
4136366183978856960,star,257.5946814508237,-15.72447861063109,,,,,"{""phot_g_mean_mag"": 2.7693226}"
6071060144089351808,star,183.7860104400386,-58.748974282250245,139.50722030883304,-36.95082953617367,-11.296130411853484,,"{""phot_g_mean_mag"": 2.7730124}"
6194563955869054848,star,199.7307355656656,-23.17171089276008,39.17174466666104,67.9557138676889,-44.29923851288874,,"{""phot_g_mean_mag"": 2.776534}"
3211922645854328832,star,76.9620005509911,-5.086810304091459,27.589552442586267,-88.48137357389295,-70.49687410279232,,"{""phot_g_mean_mag"": 2.7777147}"
6165699748417797504,star,200.1473375344814,-36.71267000458506,,,,,"{""phot_g_mean_mag"": 2.7811801}"
641662895638787584,star,146.46258258682883,23.7742057827888,69.73771636676034,-46.15399801533371,-10.798759173770152,,"{""phot_g_mean_mag"": 2.7839565}"
5826168461855385472,star,238.7838064740902,-63.43251144584002,12.424611814318721,-187.36581928503,-401.1911000240785,,"{""phot_g_mean_mag"": 2.784391}"
6044420729667868928,star,248.9705888339253,-28.216118043025787,,,,,"{""phot_g_mean_mag"": 2.8028276}"
4082115215112774272,star,287.440967928891,-21.02377872569698,160.2306999528175,-1.3525284261882966,-36.816792173281,,"{""phot_g_mean_mag"": 2.803014}"
2887731882922767744,star,87.74026611929386,-35.76651139745324,27.097469336631985,54.45215030399028,404.6004282430017,,"{""phot_g_mean_mag"": 2.8041787}"
4713424658275847168,star,29.694939353364006,-61.56973866594546,,,,,"{""phot_g_mean_mag"": 2.8074205}"
2255173119658513408,star,288.13986191145926,67.66194921202765,29.985056706236172,94.59853339300898,92.37402429966892,,"{""phot_g_mean_mag"": 2.8079169}"
168726523212358272,star,58.53304404662457,31.88359461391294,259.366326421074,7.27424808859301,-9.14135670813523,,"{""phot_g_mean_mag"": 2.8219895}"
6838311796136238976,star,326.76139246141946,-16.128607188133948,11.635949332126376,259.7074391661449,-296.72127999345474,,"{""phot_g_mean_mag"": 2.836813}"
1824534959611831680,star,296.84697410021977,18.53431498544213,167.57770773930346,7.276983030772307,0.3182083939340873,,"{""phot_g_mean_mag"": 2.8368227}"
6875990375999580544,star,305.2529803545091,-14.781406001156812,119.09617900736143,44.133447193153046,0.3602279482402574,,"{""phot_g_mean_mag"": 2.8368742}"
205499655242974464,star,75.49223197537926,43.8232966883712,1012.2668193835477,0.8829651653173848,-3.06482445317715,,"{""phot_g_mean_mag"": 2.847648}"
6674382927491854848,star,309.3921343889334,-47.2912080024033,30.396195124710232,50.92162847836256,66.02564942441289,,"{""phot_g_mean_mag"": 2.8521497}"
2769202742740232960,star,3.3089703843753013,15.183550741446307,143.93828330150342,0.4915025684300727,-10.72983322504956,,"{""phot_g_mean_mag"": 2.8534293}"
3143264535611892096,star,111.78744022702932,8.289146534444166,,,,,"{""phot_g_mean_mag"": 2.856039}"
1823067317695766784,star,299.6895907690142,19.4922471120651,88.20251491438515,65.00494835300688,22.72079936785127,,"{""phot_g_mean_mag"": 2.8593628}"
2610370969483589888,star,343.1537089468947,-7.579451402482835,111.90689243313807,14.964393803765285,32.74227724801962,,"{""phot_g_mean_mag"": 2.8595295}"
4039970797062166400,star,267.4647360322948,-37.0432231563698,40.43015356351723,41.7174587158551,11.974986141863557,,"{""phot_g_mean_mag"": 2.860071}"
