source_id,source_class,ra_deg,dec_deg,distance_optional,proper_motion_ra_optional,proper_motion_dec_optional,radial_velocity_optional,metadata_json_optional
J0030+0451,pulsar,7.61428125,4.861031,,,,,"{""catalogue"": ""ATNF""}"
J0034-0534,pulsar,8.590975916666666,-5.576867222222222,,,,,"{""catalogue"": ""ATNF""}"
J0034-0721,pulsar,8.536959583333333,-7.364835833333333,,,,,"{""catalogue"": ""ATNF""}"
J0036-1033,pulsar,9.062541666666666,-10.553944444444445,,,,,"{""catalogue"": ""ATNF""}"
J0038-2501,pulsar,9.542766666666667,-25.02520277777778,,,,,"{""catalogue"": ""ATNF""}"
J0040+5716,pulsar,10.134957916666666,57.27356472222222,,,,,"{""catalogue"": ""ATNF""}"
J0045-7042,pulsar,11.357041666666667,-70.70197222222222,,,,,"{""catalogue"": ""ATNF""}"
J0045-7319,pulsar,11.3965,-73.3175,,,,,"{""catalogue"": ""ATNF""}"
J0048+3412,pulsar,12.141583333333333,34.202222222222225,,,,,"{""catalogue"": ""ATNF""}"
J0051+0423,pulsar,12.875416666666666,4.380277777777778,,,,,"{""catalogue"": ""ATNF""}"
J0054+6946,pulsar,13.746316666666667,69.77134722222222,,,,,"{""catalogue"": ""ATNF""}"
J0055+5117,pulsar,13.939158749999999,51.290166944444444,,,,,"{""catalogue"": ""ATNF""}"
J0056+4756,pulsar,14.106291666666667,47.936249999999994,,,,,"{""catalogue"": ""ATNF""}"
J0057-7201,pulsar,14.433333333333334,-72.02194444444444,,,,,"{""catalogue"": ""ATNF""}"
J0058+4950,pulsar,14.541583333333334,49.84055555555556,,,,,"{""catalogue"": ""ATNF""}"
J0058-7218,pulsar,14.569583333333332,-72.30166666666666,,,,,"{""catalogue"": ""ATNF""}"
J0100-7211,pulsar,15.179291666666666,-72.19266666666667,,,,,"{""catalogue"": ""ATNF""}"
J0100+8023,pulsar,15.067041666666666,80.39493055555556,,,,,"{""catalogue"": ""ATNF""}"
J0101-6422,pulsar,15.296317916666666,-64.3750475,,,,,"{""catalogue"": ""ATNF""}"
J0102+4839,pulsar,15.711121708333334,48.66187880555555,,,,,"{""catalogue"": ""ATNF""}"
J0102+6537,pulsar,15.63746416666667,65.62039333333333,,,,,"{""catalogue"": ""ATNF""}"
J0106+4855,pulsar,16.60441666666667,48.93105555555555,,,,,"{""catalogue"": ""ATNF""}"
J0107+1322,pulsar,16.916458333333335,13.375472222222223,,,,,"{""catalogue"": ""ATNF""}"
J0108-1431,pulsar,17.03477923333333,-14.530607527777779,,,,,"{""catalogue"": ""ATNF""}"
J0108+6608,pulsar,17.093770416666665,66.14291638888889,,,,,"{""catalogue"": ""ATNF""}"
J0108+6905,pulsar,17.122916666666665,69.09795277777778,,,,,"{""catalogue"": ""ATNF""}"
J0111+6624,pulsar,17.841125,66.403,,,,,"{""catalogue"": ""ATNF""}"
J0111-7131,pulsar,17.869875,-71.52966666666667,,,,,"{""catalogue"": ""ATNF""}"
J0113-7220,pulsar,18.296208333333336,-72.34227777777777,,,,,"{""catalogue"": ""ATNF""}"
J0115+6325,pulsar,18.941125,63.43077777777778,,,,,"{""catalogue"": ""ATNF""}"
J0117+5914,pulsar,19.4110875,59.24399722222223,,,,,"{""catalogue"": ""ATNF""}"
J0122+1416,pulsar,20.505458333333333,14.27138888888889,,,,,"{""catalogue"": ""ATNF""}"
J0125-2327,pulsar,21.254476366666665,-23.452259694444443,,,,,"{""catalogue"": ""ATNF""}"
J0131-7310,pulsar,22.868791666666663,-73.16926111111111,,,,,"{""catalogue"": ""ATNF""}"
J0133-6957,pulsar,23.38525,-69.95824444444445,,,,,"{""catalogue"": ""ATNF""}"
J0134-2937,pulsar,23.57784333333333,-29.621400555555557,,,,,"{""catalogue"": ""ATNF""}"
J0137+1654,pulsar,24.3495,16.911694444444443,,,,,"{""catalogue"": ""ATNF""}"
J0137+6349,pulsar,24.3056875,63.826208333333334,,,,,"{""catalogue"": ""ATNF""}"
J0139+3336,pulsar,24.988458333333334,33.61658333333334,,,,,"{""catalogue"": ""ATNF""}"
J0139+5621,pulsar,24.910666666666664,56.36022222222223,,,,,"{""catalogue"": ""ATNF""}"
J0139+5814,pulsar,24.832250416666668,58.24217194444444,,,,,"{""catalogue"": ""ATNF""}"
J0141+6009,pulsar,25.416408333333333,60.15897222222222,,,,,"{""catalogue"": ""ATNF""}"
J0146+6145,pulsar,26.593416666666666,61.75077777777778,,,,,"{""catalogue"": ""ATNF""}"
J0147+5922,pulsar,26.936014166666663,59.367578888888886,,,,,"{""catalogue"": ""ATNF""}"
J0151-0635,pulsar,27.844657916666666,-6.584163055555555,,,,,"{""catalogue"": ""ATNF""}"
J0152+0948,pulsar,28.098875000000003,9.802777777777779,,,,,"{""catalogue"": ""ATNF""}"
J0152-1637,pulsar,28.045224583333333,-16.631566944444444,,,,,"{""catalogue"": ""ATNF""}"
J0154+1833,pulsar,28.653678041666666,18.564099444444444,,,,,"{""catalogue"": ""ATNF""}"
J0156+3949,pulsar,29.23,39.82472222222223,,,,,"{""catalogue"": ""ATNF""}"
J0157+6212,pulsar,29.4580975,62.20740222222223,,,,,"{""catalogue"": ""ATNF""}"
J0201+7005,pulsar,30.42226666666667,70.08836388888888,,,,,"{""catalogue"": ""ATNF""}"
J0203-0150,pulsar,30.891300624999996,-1.833774277777778,,,,,"{""catalogue"": ""ATNF""}"
J0205+6449,pulsar,31.40801029166667,64.82814841666666,,,,,"{""catalogue"": ""ATNF""}"
J0206-4028,pulsar,31.5053875,-40.46767222222223,,,,,"{""catalogue"": ""ATNF""}"
J0209+5759,pulsar,32.405433333333335,57.995919444444446,,,,,"{""catalogue"": ""ATNF""}"
J0210+5845,pulsar,32.73083333333333,58.75111111111111,,,,,"{""catalogue"": ""ATNF""}"
J0211-8159,pulsar,32.99583333333333,-81.99338888888889,,,,,"{""catalogue"": ""ATNF""}"
J0212+5222,pulsar,33.21724166666667,52.38041666666667,,,,,"{""catalogue"": ""ATNF""}"
J0214+5222,pulsar,33.73029708333333,52.37804166666667,,,,,"{""catalogue"": ""ATNF""}"
J0215+6218,pulsar,33.98594166666666,62.30926944444444,,,,,"{""catalogue"": ""ATNF""}"
J0218+4232,pulsar,34.5264940375,42.538159763888885,,,,,"{""catalogue"": ""ATNF""}"
J0220+3626,pulsar,35.1755,36.44880555555555,,,,,"{""catalogue"": ""ATNF""}"
J0227+3356,pulsar,36.737750000000005,33.941044444444444,,,,,"{""catalogue"": ""ATNF""}"
J0231+7026,pulsar,37.80829166666666,70.44274444444444,,,,,"{""catalogue"": ""ATNF""}"
J0242+62,pulsar,40.645833333333336,62.947222222222216,,,,,"{""catalogue"": ""ATNF""}"
J0248+4230,pulsar,42.12917916666667,42.505691666666664,,,,,"{""catalogue"": ""ATNF""}"
J0248+6021,pulsar,42.07757083333333,60.35964444444445,,,,,"{""catalogue"": ""ATNF""}"
J0250+5854,pulsar,42.574083333333334,58.90036111111111,,,,,"{""catalogue"": ""ATNF""}"
J0251+2606,pulsar,42.76064041666667,26.102769444444444,,,,,"{""catalogue"": ""ATNF""}"
J0255-5304,pulsar,43.98455208333333,-53.07257638888889,,,,,"{""catalogue"": ""ATNF""}"
J0302+2252,pulsar,45.633291666666665,22.87002777777778,,,,,"{""catalogue"": ""ATNF""}"
J0304+1932,pulsar,46.13797916666667,19.547611111111113,,,,,"{""catalogue"": ""ATNF""}"
J0307+7443,pulsar,46.98291666666667,74.72027777777778,,,,,"{""catalogue"": ""ATNF""}"
J0318+0253,pulsar,49.56475416666667,2.8837444444444444,,,,,"{""catalogue"": ""ATNF""}"
J0323+3944,pulsar,50.861091249999994,39.747889722222226,,,,,"{""catalogue"": ""ATNF""}"
J0324+5239,pulsar,51.23108333333333,52.65869444444444,,,,,"{""catalogue"": ""ATNF""}"
J0325+6744,pulsar,51.27129166666667,67.74983055555556,,,,,"{""catalogue"": ""ATNF""}"
J0329+1654,pulsar,52.285624999999996,16.900555555555552,,,,,"{""catalogue"": ""ATNF""}"
J0332+5434,pulsar,53.24754,54.578702500000006,,,,,"{""catalogue"": ""ATNF""}"
J0335+4555,pulsar,53.819340000000004,45.93151444444444,,,,,"{""catalogue"": ""ATNF""}"
J0335+6623,pulsar,53.98775,66.38988888888889,,,,,"{""catalogue"": ""ATNF""}"
J0337+1715,pulsar,54.432607875,17.25411888888889,,,,,"{""catalogue"": ""ATNF""}"
J0337+79,pulsar,54.34166666666667,79.02888888888889,,,,,"{""catalogue"": ""ATNF""}"
J0340+4130,pulsar,55.097033170833335,41.51258086111111,,,,,"{""catalogue"": ""ATNF""}"
J0343-3000,pulsar,55.86641666666667,-30.007638888888888,,,,,"{""catalogue"": ""ATNF""}"
J0343+5312,pulsar,55.80375,53.21483333333334,,,,,"{""catalogue"": ""ATNF""}"
J0344-0901,pulsar,56.156129166666666,-9.017405555555557,,,,,"{""catalogue"": ""ATNF""}"
J0348+0432,pulsar,57.18182916666667,4.536516111111111,,,,,"{""catalogue"": ""ATNF""}"
J0349+2340,pulsar,57.48908333333333,23.68138888888889,,,,,"{""catalogue"": ""ATNF""}"
J0357+3205,pulsar,59.46875,32.09027777777778,,,,,"{""catalogue"": ""ATNF""}"
J0357+5236,pulsar,59.43683458333334,52.61597027777778,,,,,"{""catalogue"": ""ATNF""}"
J0358+4155,pulsar,59.5132275,41.921952777777776,,,,,"{""catalogue"": ""ATNF""}"
J0358+5413,pulsar,59.72384916666667,54.22049555555556,,,,,"{""catalogue"": ""ATNF""}"
J0358+6627,pulsar,59.658037500000006,66.46293611111112,,,,,"{""catalogue"": ""ATNF""}"
J0359+5414,pulsar,59.858375,54.248805555555556,,,,,"{""catalogue"": ""ATNF""}"
J0401-7608,pulsar,60.465625,-76.13693055555557,,,,,"{""catalogue"": ""ATNF""}"
J0402+4825,pulsar,60.66930416666666,48.43264166666666,,,,,"{""catalogue"": ""ATNF""}"
J0405+3347,pulsar,61.37319583333333,33.783427777777774,,,,,"{""catalogue"": ""ATNF""}"
J0406+6138,pulsar,61.62533583333333,61.64483555555555,,,,,"{""catalogue"": ""ATNF""}"
J0407+1607,pulsar,61.97891249999999,16.121222222222222,,,,,"{""catalogue"": ""ATNF""}"
J0410-31,pulsar,62.6625,-31.12472222222222,,,,,"{""catalogue"": ""ATNF""}"
J0415+6954,pulsar,63.981887500000006,69.90274722222223,,,,,"{""catalogue"": ""ATNF""}"
J0418-4154,pulsar,64.51572833333333,-41.90400555555556,,,,,"{""catalogue"": ""ATNF""}"
J0418+5732,pulsar,64.64111249999999,57.53969722222222,,,,,"{""catalogue"": ""ATNF""}"
J0418+6635,pulsar,64.69992125,66.59020166666666,,,,,"{""catalogue"": ""ATNF""}"
J0420-5022,pulsar,65.00812499999999,-50.38002777777778,,,,,"{""catalogue"": ""ATNF""}"
J0421-0345,pulsar,65.38981666666666,-3.7518333333333334,,,,,"{""catalogue"": ""ATNF""}"
J0421+3255,pulsar,65.38833333333332,32.93055555555555,,,,,"{""catalogue"": ""ATNF""}"
J0426+4933,pulsar,66.52838750000001,49.56068333333333,,,,,"{""catalogue"": ""ATNF""}"
J0435+2749,pulsar,68.96590833333333,27.817138888888888,,,,,"{""catalogue"": ""ATNF""}"
J0437-4715,pulsar,69.31623405708334,-47.25253075388889,,,,,"{""catalogue"": ""ATNF""}"
J0448-2749,pulsar,72.17319583333334,-27.82965,,,,,"{""catalogue"": ""ATNF""}"
J0449-7031,pulsar,72.273625,-70.52547222222222,,,,,"{""catalogue"": ""ATNF""}"
J0450-1248,pulsar,72.5365875,-12.801972222222222,,,,,"{""catalogue"": ""ATNF""}"
J0452-1759,pulsar,73.14210708333334,-17.98982527777778,,,,,"{""catalogue"": ""ATNF""}"
J0453+1559,pulsar,73.43922366666666,15.98925175,,,,,"{""catalogue"": ""ATNF""}"
J0454+4529,pulsar,73.747125,45.49630555555556,,,,,"{""catalogue"": ""ATNF""}"
J0454+5543,pulsar,73.53229416666667,55.72817694444445,,,,,"{""catalogue"": ""ATNF""}"
J0455-6951,pulsar,73.948125,-69.85952777777777,,,,,"{""catalogue"": ""ATNF""}"
J0456-7031,pulsar,74.01041666666667,-70.5185,,,,,"{""catalogue"": ""ATNF""}"
J0457+23,pulsar,74.275,23.566666666666666,,,,,"{""catalogue"": ""ATNF""}"
J0457-6337,pulsar,74.28245833333334,-63.62511111111111,,,,,"{""catalogue"": ""ATNF""}"
J0458-0505,pulsar,74.65467083333334,-5.08475,,,,,"{""catalogue"": ""ATNF""}"
J0459-0210,pulsar,74.96642083333333,-2.1685,,,,,"{""catalogue"": ""ATNF""}"
J0501+4516,pulsar,75.27816666666666,45.276088888888886,,,,,"{""catalogue"": ""ATNF""}"
J0502+4654,pulsar,75.51900416666666,46.901691666666665,,,,,"{""catalogue"": ""ATNF""}"
J0502-6617,pulsar,75.71054166666667,-66.29966666666667,,,,,"{""catalogue"": ""ATNF""}"
J0506+50,pulsar,76.55875,50.50833333333333,,,,,"{""catalogue"": ""ATNF""}"
J0509+0856,pulsar,77.34264520833334,8.940284666666667,,,,,"{""catalogue"": ""ATNF""}"
J0509+3801,pulsar,77.38245,38.02168972222222,,,,,"{""catalogue"": ""ATNF""}"
J0511-6508,pulsar,77.98541666666668,-65.14347222222223,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002A,pulsar,78.52788629166666,-40.04691472222222,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002B,pulsar,78.52804166666667,-40.046638888888886,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002C,pulsar,78.52787500000001,-40.04705555555555,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002D,pulsar,78.52804166666667,-40.04672222222222,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002E,pulsar,78.52783333333333,-40.04658333333333,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002F,pulsar,78.52791666666667,-40.04680555555555,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002G,pulsar,78.527625,-40.04669444444444,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002H,pulsar,78.52749999999999,-40.04666666666667,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002I,pulsar,78.528125,-40.04672222222222,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002J,pulsar,78.52791666666667,-40.04666666666667,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002K,pulsar,78.52833333333334,-40.04666666666667,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002L,pulsar,78.52833333333334,-40.04666666666667,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002M,pulsar,78.52833333333334,-40.04666666666667,,,,,"{""catalogue"": ""ATNF""}"
J0514-4002N,pulsar,78.52791666666667,-40.046388888888885,,,,,"{""catalogue"": ""ATNF""}"
J0514-4408,pulsar,78.71745833333334,-44.14371666666666,,,,,"{""catalogue"": ""ATNF""}"
J0517+2212,pulsar,79.32144583333333,22.214416666666665,,,,,"{""catalogue"": ""ATNF""}"
J0518+5125,pulsar,79.6089375,51.43297222222222,,,,,"{""catalogue"": ""ATNF""}"
J0518+5416,pulsar,79.7216625,54.28055555555555,,,,,"{""catalogue"": ""ATNF""}"
J0519-6932,pulsar,79.94548749999998,-69.53985555555555,,,,,"{""catalogue"": ""ATNF""}"
J0520-2553,pulsar,80.15077083333333,-25.886747222222223,,,,,"{""catalogue"": ""ATNF""}"
J0522-6847,pulsar,80.59608333333333,-68.78394444444444,,,,,"{""catalogue"": ""ATNF""}"
J0523-7125,pulsar,80.95275000000001,-71.43127222222223,,,,,"{""catalogue"": ""ATNF""}"
J0525+1115,pulsar,81.48520125000002,11.2553,,,,,"{""catalogue"": ""ATNF""}"
J0525-6607,pulsar,81.50375000000001,-66.07674999999999,,,,,"{""catalogue"": ""ATNF""}"
J0528+2200,pulsar,82.21776666666668,22.00111111111111,,,,,"{""catalogue"": ""ATNF""}"
J0529-0715,pulsar,82.2873875,-7.257341666666667,,,,,"{""catalogue"": ""ATNF""}"
J0529-6652,pulsar,82.46208333333333,-66.87774999999999,,,,,"{""catalogue"": ""ATNF""}"
J0532-6639,pulsar,83.24795833333333,-66.66036111111111,,,,,"{""catalogue"": ""ATNF""}"
J0533+0402,pulsar,83.35761666666667,4.03325,,,,,"{""catalogue"": ""ATNF""}"
J0533-4524,pulsar,83.307875,-45.413944444444446,,,,,"{""catalogue"": ""ATNF""}"
J0533+6759,pulsar,83.47975041666666,67.9881913888889,,,,,"{""catalogue"": ""ATNF""}"
J0534+2200,pulsar,83.63322083333333,22.01446111111111,,,,,"{""catalogue"": ""ATNF""}"
J0534-6703,pulsar,83.65070833333333,-67.06355555555555,,,,,"{""catalogue"": ""ATNF""}"
J0536-7543,pulsar,84.12841666666665,-75.73188888888889,,,,,"{""catalogue"": ""ATNF""}"
J0537-6910,pulsar,84.44756666666667,-69.1721888888889,,,,,"{""catalogue"": ""ATNF""}"
J0538+2817,pulsar,84.604405,28.285878055555557,,,,,"{""catalogue"": ""ATNF""}"
J0540+3207,pulsar,85.15465,32.127027777777776,,,,,"{""catalogue"": ""ATNF""}"
J0540-6919,pulsar,85.046675,-69.33171388888888,,,,,"{""catalogue"": ""ATNF""}"
J0540-7125,pulsar,85.12833333333334,-71.42538888888889,,,,,"{""catalogue"": ""ATNF""}"
J0543+2329,pulsar,85.79025,23.484722222222224,,,,,"{""catalogue"": ""ATNF""}"
J0543-6851,pulsar,85.96962500000001,-68.85702777777777,,,,,"{""catalogue"": ""ATNF""}"
J0546+2441,pulsar,86.61983333333333,24.689166666666665,,,,,"{""catalogue"": ""ATNF""}"
J0554+3107,pulsar,88.520875,31.128055555555555,,,,,"{""catalogue"": ""ATNF""}"
J0555-7056,pulsar,88.75770833333333,-70.946,,,,,"{""catalogue"": ""ATNF""}"
J0557+1550,pulsar,89.38103825,15.835012777777779,,,,,"{""catalogue"": ""ATNF""}"
J0557-2948,pulsar,89.38749791666666,-29.80466777777778,,,,,"{""catalogue"": ""ATNF""}"
J0600-5756,pulsar,90.19375,-57.94833333333333,,,,,"{""catalogue"": ""ATNF""}"
J0601-0527,pulsar,90.49573,-5.464130833333334,,,,,"{""catalogue"": ""ATNF""}"
J0605+3757,pulsar,91.27309958333332,37.959988888888894,,,,,"{""catalogue"": ""ATNF""}"
J0608+1635,pulsar,92.21525833333334,16.585944444444443,,,,,"{""catalogue"": ""ATNF""}"
J0609+2130,pulsar,92.49535875000001,21.500788888888888,,,,,"{""catalogue"": ""ATNF""}"
J0610-2100,pulsar,92.5566530625,-21.007749758333333,,,,,"{""catalogue"": ""ATNF""}"
J0611+1436,pulsar,92.82770416666668,14.614444444444445,,,,,"{""catalogue"": ""ATNF""}"
J0612+3721,pulsar,93.20286125,37.36037777777778,,,,,"{""catalogue"": ""ATNF""}"
J0612+37216,pulsar,93.18375,37.361111111111114,,,,,"{""catalogue"": ""ATNF""}"
J0613-0200,pulsar,93.43323292083333,-2.0131215055555556,,,,,"{""catalogue"": ""ATNF""}"
J0613+3731,pulsar,93.300625,37.52730555555556,,,,,"{""catalogue"": ""ATNF""}"
J0614+2229,pulsar,93.5708575,22.499124444444444,,,,,"{""catalogue"": ""ATNF""}"
J0614-3329,pulsar,93.543117625,-33.49836977777778,,,,,"{""catalogue"": ""ATNF""}"
J0621+0336,pulsar,95.29675416666666,3.6126444444444443,,,,,"{""catalogue"": ""ATNF""}"
J0621+1002,pulsar,95.34214316666666,10.044093111111112,,,,,"{""catalogue"": ""ATNF""}"
J0621+2514,pulsar,95.29522583333332,25.234397222222224,,,,,"{""catalogue"": ""ATNF""}"
J0622+3749,pulsar,95.54379166666666,37.82044444444445,,,,,"{""catalogue"": ""ATNF""}"
J0623+0340,pulsar,95.94482916666666,3.6685555555555553,,,,,"{""catalogue"": ""ATNF""}"
J0624-0424,pulsar,96.08345,-4.414013888888889,,,,,"{""catalogue"": ""ATNF""}"
J0627+0649,pulsar,96.97345250000001,6.831702777777777,,,,,"{""catalogue"": ""ATNF""}"
J0627+0706,pulsar,96.93405,7.109166666666666,,,,,"{""catalogue"": ""ATNF""}"
J0628+0909,pulsar,97.1507625,9.153861111111112,,,,,"{""catalogue"": ""ATNF""}"
J0629+2415,pulsar,97.27386374999999,24.261540555555555,,,,,"{""catalogue"": ""ATNF""}"
J0630-0046,pulsar,97.61231666666666,-0.7682916666666667,,,,,"{""catalogue"": ""ATNF""}"
J0630-2834,pulsar,97.7058516375,-28.578549669444445,,,,,"{""catalogue"": ""ATNF""}"
J0631+0646,pulsar,97.96825,6.770611111111111,,,,,"{""catalogue"": ""ATNF""}"
J0631+1036,pulsar,97.86468333333333,10.617361111111112,,,,,"{""catalogue"": ""ATNF""}"
J0633+0632,pulsar,98.43420833333333,6.543027777777778,,,,,"{""catalogue"": ""ATNF""}"
J0633+1746,pulsar,98.47563749999999,17.770252499999998,,,,,"{""catalogue"": ""ATNF""}"
J0633-2015,pulsar,98.28691666666666,-20.25197222222222,,,,,"{""catalogue"": ""ATNF""}"
J0635+0533,pulsar,98.82499999999999,5.553055555555555,,,,,"{""catalogue"": ""ATNF""}"
J0636-3044,pulsar,99.28750000000001,-30.845,,,,,"{""catalogue"": ""ATNF""}"
J0636-4549,pulsar,99.14059999999999,-45.82572777777778,,,,,"{""catalogue"": ""ATNF""}"
J0636+5128,pulsar,99.02019776666666,51.483323741666666,,,,,"{""catalogue"": ""ATNF""}"
J0645+5158,pulsar,101.49617629166667,51.97080920277778,,,,,"{""catalogue"": ""ATNF""}"
J0646+0905,pulsar,101.62927083333334,9.097111111111111,,,,,"{""catalogue"": ""ATNF""}"
J0646-54,pulsar,101.59333333333333,-54.8825,,,,,"{""catalogue"": ""ATNF""}"
J0647+0913,pulsar,101.81533333333333,9.233194444444445,,,,,"{""catalogue"": ""ATNF""}"
J0652-0142,pulsar,103.046275,-1.7084166666666667,,,,,"{""catalogue"": ""ATNF""}"
J0653+4706,pulsar,103.27422083333333,47.10747777777778,,,,,"{""catalogue"": ""ATNF""}"
J0653+8051,pulsar,103.31287499999999,80.86672777777777,,,,,"{""catalogue"": ""ATNF""}"
J0656-2228,pulsar,104.12586250000001,-22.473763888888886,,,,,"{""catalogue"": ""ATNF""}"
J0656-5449,pulsar,104.204125,-54.82081111111111,,,,,"{""catalogue"": ""ATNF""}"
J0658+0022,pulsar,104.56337083333334,0.3764722222222222,,,,,"{""catalogue"": ""ATNF""}"
J0658+2936,pulsar,104.43591666666667,29.608055555555556,,,,,"{""catalogue"": ""ATNF""}"
J0659+1414,pulsar,104.95081666666667,14.238722222222222,,,,,"{""catalogue"": ""ATNF""}"
J0700+6418,pulsar,105.15750833333334,64.30311111111111,,,,,"{""catalogue"": ""ATNF""}"
J0702-4956,pulsar,105.66375,-49.94283333333333,,,,,"{""catalogue"": ""ATNF""}"
J0709+0458,pulsar,107.28485579166667,4.980970583333334,,,,,"{""catalogue"": ""ATNF""}"
J0709-5923,pulsar,107.38555416666668,-59.39877777777778,,,,,"{""catalogue"": ""ATNF""}"
J0711+0931,pulsar,107.90075,9.523611111111112,,,,,"{""catalogue"": ""ATNF""}"
J0711-6830,pulsar,107.975750175,-68.51315681666667,,,,,"{""catalogue"": ""ATNF""}"
J0719-2545,pulsar,109.78075,-25.75006388888889,,,,,"{""catalogue"": ""ATNF""}"
J0720-3125,pulsar,110.10400833333333,-31.430578611111113,,,,,"{""catalogue"": ""ATNF""}"
J0721-2038,pulsar,110.42876958333333,-20.635294722222223,,,,,"{""catalogue"": ""ATNF""}"
J0723-2050,pulsar,110.77000000000001,-20.83111111111111,,,,,"{""catalogue"": ""ATNF""}"
J0725-1635,pulsar,111.25168333333335,-16.59606111111111,,,,,"{""catalogue"": ""ATNF""}"
J0726-2612,pulsar,111.53383333333333,-26.210583333333332,,,,,"{""catalogue"": ""ATNF""}"
J0729-1448,pulsar,112.31854166666668,-14.810222222222222,,,,,"{""catalogue"": ""ATNF""}"
J0729-1836,pulsar,112.38473708333333,-18.611734444444444,,,,,"{""catalogue"": ""ATNF""}"
